Product Name,SKU,Price,Description,Image URL,Link
"2020 Domaine François Carillon Puligny-Montrachet 1er Cru ""Champ Gain"" (Pre-Arrival)",1590075,$109.99,"90-93 points Burghound: ""Aromas of cool white orchard fruit, floral and soft spice wisps are trimmed in subtle wood. The sleek, intense and solidly voluminous flavors exude evident minerality on the equally austere and lemon-tinged finale that exhibit very fine length. Solid quality here in a package that should also reward up to a decade of keeping. *Burghound Outstanding!*"" (06/2022)   K&L Notes: 91-94pts Jasper Morris Inside Burgundy: ""Mid lemon and lime colour. Here the peaches are a little heavier, still white. Plump fruit through the middle, wearin...",https://cdn.klwines.com/images/skus/shiner_white_burgundy_m.jpg,https://www.klwines.com/p/i?i=1590075&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=365
"Brouwerij Bosteels ""Kwak"" Strong Amber Ale, Belgium (330mL)",1202132,$5.79,"Kwak is rich amber in color with a slightly sweet, generously malty character. Hops are subdued, but present a well-considered balance with the juicy ripeness of grain and a fruity, meringue softness.",https://cdn.klwines.com/images/skus/generated_638241674575330575_1202132m.jpg,https://www.klwines.com/p/i?i=1202132&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=366
"Montelobos ""Tobala"" Mezcal (750m)",1787578,$99.99,,https://cdn.klwines.com/images/skus/shiner_na-m.jpg,https://www.klwines.com/p/i?i=1787578&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=367
Bittermens Citron Sauvage Bitter Grapefruit Liqueur 375ml,1083425,$24.99,"If it seems like so many of the interesting spirits and liqueurs available today have limited use, you'll be pleasantly surprised to find how versatile Bittermens Citron Sauvage actually is. Use it as a substitute for Tripel Sec in any number of cocktails, including your house Margarita or Collins, give a grapefruity twist to a Negroni or ditch the Aperol and make a refreshing spritz with just a little soda.",https://cdn.klwines.com/images/skus/shiner_na-m.jpg,https://www.klwines.com/p/i?i=1083425&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=368
Booth's High and Dry Gin (1.75L),1729422,$19.99,,https://cdn.klwines.com/images/skus/shiner_na-m.jpg,https://www.klwines.com/p/i?i=1729422&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=369
Benchmark #8 Kentucky Straight Bourbon (1L),1265342,$9.99,"Distilled by Buffalo Trace, this 4-year-old rye bourbon won the Silver Medal in the 2016 Los Angeles International Spirits Competition and a Great Value award, 93 points, in the 2016 Ultimate Spirits Challenge.",https://cdn.klwines.com/images/skus/1265342m.jpg,https://www.klwines.com/p/i?i=1265342&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=370
Glen Grant 18 Year Old Speyside Single Malt Scotch Whisky (750ml),1389828,$129.99,"95 points Wine Enthusiast: ""Fresh apple and pear aromas intertwine with a faint butterscotch richness. The silky palate is light, fresh and lively, opening with orchard fruit and fading to hints of violet, honey and smoke, plus white pepper and a ginger tingle. *Top 100 Spirits 2021* (KN)"" (12/2021)   K&L Notes: 97 points from Jim Murray! When one of the most influential whisky publications in the world routinely lavishes top accolades on a whisky it is hard to not take notice. Jim Murray's Whiskey Bible is in its 16th edition with the 2019 version and y...",https://cdn.klwines.com/images/skus/1389828m.jpg,https://www.klwines.com/p/i?i=1389828&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=371
Jung & Wulff Guyana Rum (750ml),1495592,$34.99,"From the producer: Jung & Wulff Guyana is an 86-proof rum with a beguiling, flavorful taste profile. Widely acclaimed, it is a spectacular sipping rum to be enjoyed straight, on ice or in a delectable cocktail. Tasting notes: The toasted opening is rich and creamy in texture, confectionary at the start. It becomes roasted and bittersweet and slightly smoky with an undercurrent of grassiness at the midpalate. And for the finish, it just keeps revolving.",https://cdn.klwines.com/images/skus/shiner_spirits_m.jpg,https://www.klwines.com/p/i?i=1495592&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=372
Chateau Monet Framboise Liqueur (750ml) (Previously $20),1667168,Hidden,"Need a classic Framboise at a sharp price? Look no further than Chateau Monet, this sweet raspberry liqueur is perfect for any ""Royale"" cocktail or even just mixed with tonic or sparkling water for a low ABV sipper.",https://cdn.klwines.com/images/skus/shiner_na-m.jpg,https://www.klwines.com/p/i?i=1667168&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=373
Orgullo Reposado Tequila (750ml) (Previously $45),1667182,Hidden,,https://cdn.klwines.com/images/skus/shiner_na-m.jpg,https://www.klwines.com/p/i?i=1667182&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=374
2018 Tulip Cabernet Sauvignon Galilee Israel (Kosher for Passover),1463613,$15.99,"Perched on a mountainside in Kfar Tikvah “Village of Hope” is Tulip Winery, overlooking the lush Jezreel Valley. Tulip’s winemaker Ro’i Itzchaki grew up in a town adjacent to this village, and purchased the winery in 2003. He employs many of the 200 adult locals who struggle with developmental and emotional disabilities. Itzhaki hires them to learn the wine trade, giving them jobs while helping them integrate into mainstream society (and also boosting the Israeli economy). Itzhaki says labels only belong on wine bottles, not people. A huge piece of Tulip...",https://cdn.klwines.com/images/skus/genericred-m.jpg,https://www.klwines.com/p/i?i=1463613&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=375
"Lallier ""R.019"" Brut Champagne",1786909,$56.99,,https://cdn.klwines.com/images/skus/shiner_sparkling_m.jpg,https://www.klwines.com/p/i?i=1786909&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=376
Lallier Rosé Brut Champagne,1786910,$74.99,,https://cdn.klwines.com/images/skus/shiner_sparkling_m.jpg,https://www.klwines.com/p/i?i=1786910&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=377
Cane Run White Rum (375ml),1729423,$5.00,,https://cdn.klwines.com/images/skus/shiner_spirits_m.jpg,https://www.klwines.com/p/i?i=1729423&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=378
Sambuca Black Romana (750ml),1187029,$25.99,,https://cdn.klwines.com/images/skus/shiner_na-m.jpg,https://www.klwines.com/p/i?i=1187029&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=379
"Montelobos ""Pechuga"" Mezcal (750m)",1787579,$109.99,,https://cdn.klwines.com/images/skus/shiner_na-m.jpg,https://www.klwines.com/p/i?i=1787579&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=380
Sazerac de Forge & Fils Cognac (750ml),1595646,$96.99,"Sazerac's history in Cognac dates back to the late 1700s. In the mid 1800s, it was one of the largest Cognac producers and available throughout the world. It is the brand for which the famous Sazerac cocktail was named and–of course–shares a name with its current owner: the Sazerac company, whose portfolio includes powerhouse brands like Buffalo Trace. This ""Finest Original"" bottling is a minimum of seven years old, with spirit in the blend dating back to the 1960s. It focuses on Colombard and Folle Blanche rather than the ubiquitous Ugni Blanc, staying ...",https://cdn.klwines.com/images/skus/shiner_spirits_m.jpg,https://www.klwines.com/p/i?i=1595646&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=381
"2021 Martin Woods ""Pearlstad Vineyard"" Eola-Amity Hills Chardonnay (Previously $55)",1704259,Hidden,"95 points Decanter: ""A saline and stunning Chardonnay from the Eola-Amity's Pearlstad Vineyard. Made in an oxidative style, with no sulphur for the first six months of the 14, it spent in barrel—aromas of candied lemon peel, seaspray and beeswax notes. The palate shows excellent minerality, tension and verve. Racy notes of early-season stone fruits accent the wine's mineral core. Apricot skin and cut pear lean into crushed chalk and sweet bee pollen.""  94 points Wine Advocate: ""The 2021 Chardonnay Pearlstad Vineyard is a new wine from Martin Woods. Grape...",https://cdn.klwines.com/images/skus/1704259m.jpg,https://www.klwines.com/p/i?i=1704259&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=382
"2020 Domaine Sylvain Pataille Bourgogne Aligoté ""Les Auvonnes Au Pépé""",1703091,$39.99,"90-92 points Vinous: ""The 2019 Bourgogne Aligoté Auvonnes Au Pépé comes from mainly marl soils. Lifted peach and pawpaw notes on the nose that is nicely defined and focused. The palate is well balanced with good weight, clean and tensile with lovely pink grapefruit and nectarine notes zinging around on the finish. Excellent. (NM)"" (12/2020)   88-91 points Burghound: ""A much more restrained nose is all but mute and only grudgingly reveals its aromas of green apple and grapefruit scents. The caressing yet intense medium weight flavors offer a step up in vo...",https://cdn.klwines.com/images/skus/shiner_white_burgundy_m.jpg,https://www.klwines.com/p/i?i=1703091&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=383
Lallier Blanc de Blancs Brut Champagne,1786911,$84.99,,https://cdn.klwines.com/images/skus/shiner_sparkling_m.jpg,https://www.klwines.com/p/i?i=1786911&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=384
Tariquet VSOP Bas-Armagnac (750ml) (Previously $55),1495617,$29.99,"From the Producer: At Domaine Tariquet, our Bas-Armagnacs are made exclusively from the grapes harvested from the family estate’s vineyards. The distillation takes place in authentic wood fired armagnac alambic using the traditional continuous distillation process. Our hundred-year-old cellar quietly safeguard our barrels or “pieces”, as they are called.  Each variety and each vintage are distilled and aged separately for the first years. Then, the blending of our “pieces”, a true savoir-faire at the heart of the identity and style of our Bas-Armagnacs, ...",https://cdn.klwines.com/images/skus/1495617m.jpg,https://www.klwines.com/p/i?i=1495617&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=385
Blade & Bow Kentucky Bourbon Whiskey (750ml),1210391,$42.99,"94 points Wine Enthusiast: ""Add a bit of water and this light, silky sipper unfolds layers of vanilla, almond and oak. It finishes light with a hint of dried apricot and a flourish of baking spice. (KN)"" (09/2016)   K&L Notes: The whiskey is beautifully packaged in a slightly tapered solid square bottle with a round dark blue label. The label’s emblem is a pattern of keys which symbolize the five steps for production: grains, yeast, fermentation, distillation and aging. Each bottle comes with a key hanging around its neck and there are five different key...",https://cdn.klwines.com/images/skus/1210391m.jpg,https://www.klwines.com/p/i?i=1210391&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=386
W. L. Weller Special Reserve Straight Bourbon Whiskey (1 bottle limit) (750ml),1032214,$24.99,"Whisky Advocate: ""Once a 7 year old product, W.L. Weller Special Reserve no longer carries an age statement, but the wheated bourbon still brings caramel-forward joy and hints of watermelon and fresh-baked bread. Enjoy the short bursts of crème brulee, praline, honey, Jolly Rancher watermelon candy, and a hint of nutmeg, because it’s not there long. You can see the potential. (FM, Spring 2016)""  K&L Notes: This Special Reserve is the bottle of bourbon that our staff take home and enjoy!  W.L. Weller replaces the rye in their bourbon recipe with wheat, cr...",https://cdn.klwines.com/images/skus/1032214m.jpg,https://www.klwines.com/p/i?i=1032214&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=387
"2019 Branaire-Ducru, St-Julien (Pre-Arrival)",1480611,$59.99,"96 points Decanter: ""Tempting nose, full of aromatic black fruits, perfume, liquorice and salty stones. Juicy, ripe, and controlled, I love the upfront nature of this, bright, lively energy, you can feel the concentration in the chalky, dry just-spiced edges on the tongue, giving a piquance, but the acidity, soft sweetness and roundness is there. Such a beautiful expression, refined and finessed, charming and precise. The detail and nuance is there covered slightly by the ripe cherry and strawberry fruit but there is such joy to this. Charming and classi...",https://cdn.klwines.com/images/skus/generated_638179941808113473_1480611m.jpg,https://www.klwines.com/p/i?i=1480611&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=388
2018 Chateau de la Tour Clos de Vougeot Grand Cru,1574652,$169.99,"96 points Vinous: ""The 2018 Clos de Vougeot Grand Cru ""Cuvée Classique"" displays good amplitude on the nose, incense and iris flower permeating the vibrant black fruit; there is real depth and complexity here. The mineral-driven palate is very well balanced with gentle grip and a chalky finish similar to the Vieilles Vignes. Superb. (NM)"" (12/2020)   95 points Decanter: ""François Labet makes not one but three of the best expressions of this sprawling heterogenous Grand Cru. His 'classic' cuvée is picked last of the trio from 'young' vines are still over ...",https://cdn.klwines.com/images/skus/1574652m.jpg,https://www.klwines.com/p/i?i=1574652&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=389
"2017 Tabor ""Mt. Tabor"" Cabernet Sauvignon Galilee Israel (Kosher for Passover)",1463615,$10.99,,https://cdn.klwines.com/images/skus/genericred-m.jpg,https://www.klwines.com/p/i?i=1463615&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=390
"Gold Bar ""Joe Montana"" Premium Blended American Whiskey (750ml)",1724125,$54.99,Gold Bar's distinctive bullion shaped bottle is the perfect way to cheer on the Red and Gold this playoff season. Adorned with one of the all time greats - this bottle of premium American Blended whiskey features Joe Montana on the front label.,https://cdn.klwines.com/images/skus/generated_638410342620666993_1724125m.jpg,https://www.klwines.com/p/i?i=1724125&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=391
Canadian Mist (1.75L),670007,$14.99,,https://cdn.klwines.com/images/skus/shiner_na-m.jpg,https://www.klwines.com/p/i?i=670007&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=392
Chila Horchata Cinnamon Cream Liqueur (750ml),1729425,$12.00,,https://cdn.klwines.com/images/skus/shiner_na-m.jpg,https://www.klwines.com/p/i?i=1729425&searchId=2cef10f6-0b9b-4c91-9d19-104e81e79505&searchServiceName=klwines-prod-productsearch&searchRank=393
